,ID,team,total,home,season,date,won
3744,2017_20170107_CHO,CHO,85,0,2017,07/01/2017,FALSE
3745,2017_20170107_SAS,SAS,102,1,2017,07/01/2017,TRUE
3746,2017_20170108_PHI,PHI,105,0,2017,08/01/2017,TRUE
3747,2017_20170108_BRK,BRK,95,1,2017,08/01/2017,FALSE
3748,2017_20170108_MIA,MIA,86,0,2017,08/01/2017,FALSE
3749,2017_20170108_LAC,LAC,98,1,2017,08/01/2017,TRUE
3750,2017_20170108_ORL,ORL,95,0,2017,08/01/2017,FALSE
3751,2017_20170108_LAL,LAL,111,1,2017,08/01/2017,TRUE
3752,2017_20170108_UTA,UTA,79,0,2017,08/01/2017,FALSE
3753,2017_20170108_MEM,MEM,88,1,2017,08/01/2017,TRUE
3754,2017_20170108_WAS,WAS,107,0,2017,08/01/2017,TRUE
3755,2017_20170108_MIL,MIL,101,1,2017,08/01/2017,FALSE
3756,2017_20170108_CLE,CLE,120,0,2017,08/01/2017,TRUE
3757,2017_20170108_PHO,PHO,116,1,2017,08/01/2017,FALSE
3758,2017_20170108_DET,DET,125,0,2017,08/01/2017,TRUE
3759,2017_20170108_POR,POR,124,1,2017,08/01/2017,FALSE
3760,2017_20170108_GSW,GSW,117,0,2017,08/01/2017,TRUE
3761,2017_20170108_SAC,SAC,106,1,2017,08/01/2017,FALSE
3762,2017_20170108_HOU,HOU,129,0,2017,08/01/2017,TRUE
3763,2017_20170108_TOR,TOR,122,1,2017,08/01/2017,FALSE
3764,2017_20170109_OKC,OKC,109,0,2017,09/01/2017,TRUE
3765,2017_20170109_CHI,CHI,94,1,2017,09/01/2017,FALSE
3766,2017_20170109_DAL,DAL,92,0,2017,09/01/2017,FALSE
3767,2017_20170109_MIN,MIN,101,1,2017,09/01/2017,TRUE
3768,2017_20170109_NOP,NOP,110,0,2017,09/01/2017,TRUE
3769,2017_20170109_NYK,NYK,96,1,2017,09/01/2017,FALSE
3770,2017_20170110_ATL,ATL,117,0,2017,10/01/2017,TRUE
3771,2017_20170110_BRK,BRK,97,1,2017,10/01/2017,FALSE
3772,2017_20170110_MIA,MIA,95,0,2017,10/01/2017,FALSE
3773,2017_20170110_GSW,GSW,107,1,2017,10/01/2017,TRUE
3774,2017_20170110_CHO,CHO,114,0,2017,10/01/2017,FALSE
3775,2017_20170110_HOU,HOU,121,1,2017,10/01/2017,TRUE
3776,2017_20170110_POR,POR,108,0,2017,10/01/2017,TRUE
3777,2017_20170110_LAL,LAL,87,1,2017,10/01/2017,FALSE
3778,2017_20170110_DET,DET,94,0,2017,10/01/2017,FALSE
3779,2017_20170110_SAC,SAC,100,1,2017,10/01/2017,TRUE
3780,2017_20170110_MIL,MIL,109,0,2017,10/01/2017,TRUE
3781,2017_20170110_SAS,SAS,107,1,2017,10/01/2017,FALSE
3782,2017_20170110_BOS,BOS,106,0,2017,10/01/2017,FALSE
3783,2017_20170110_TOR,TOR,114,1,2017,10/01/2017,TRUE
3784,2017_20170110_CLE,CLE,92,0,2017,10/01/2017,FALSE
3785,2017_20170110_UTA,UTA,100,1,2017,10/01/2017,TRUE
3786,2017_20170110_CHI,CHI,99,0,2017,10/01/2017,FALSE
3787,2017_20170110_WAS,WAS,101,1,2017,10/01/2017,TRUE
3788,2017_20170111_WAS,WAS,108,0,2017,11/01/2017,FALSE
3789,2017_20170111_BOS,BOS,117,1,2017,11/01/2017,TRUE
3790,2017_20170111_ORL,ORL,96,0,2017,11/01/2017,FALSE
3791,2017_20170111_LAC,LAC,105,1,2017,11/01/2017,TRUE
3792,2017_20170111_HOU,HOU,105,0,2017,11/01/2017,FALSE
3793,2017_20170111_MIN,MIN,119,1,2017,11/01/2017,TRUE
3794,2017_20170111_MEM,MEM,95,0,2017,11/01/2017,FALSE
3795,2017_20170111_OKC,OKC,103,1,2017,11/01/2017,TRUE
3796,2017_20170111_NYK,NYK,97,0,2017,11/01/2017,FALSE
3797,2017_20170111_PHI,PHI,98,1,2017,11/01/2017,TRUE
3798,2017_20170111_CLE,CLE,86,0,2017,11/01/2017,FALSE
3799,2017_20170111_POR,POR,102,1,2017,11/01/2017,TRUE
3800,2017_20170112_NOP,NOP,104,0,2017,12/01/2017,TRUE
3801,2017_20170112_BRK,BRK,95,1,2017,12/01/2017,FALSE
3802,2017_20170112_IND,IND,112,0,2017,12/01/2017,FALSE
3803,2017_20170112_DEN,DEN,140,1,2017,12/01/2017,TRUE
3804,2017_20170112_DET,DET,107,0,2017,12/01/2017,FALSE
3805,2017_20170112_GSW,GSW,127,1,2017,12/01/2017,TRUE
3806,2017_20170112_CHI,CHI,89,0,2017,12/01/2017,FALSE
3807,2017_20170112_NYK,NYK,104,1,2017,12/01/2017,TRUE
3808,2017_20170112_DAL,DAL,113,0,2017,12/01/2017,TRUE
3809,2017_20170112_PHO,PHO,108,1,2017,12/01/2017,FALSE
3810,2017_20170112_LAL,LAL,94,0,2017,12/01/2017,FALSE
3811,2017_20170112_SAS,SAS,134,1,2017,12/01/2017,TRUE
3812,2017_20170113_BOS,BOS,103,0,2017,13/01/2017,TRUE
3813,2017_20170113_ATL,ATL,101,1,2017,13/01/2017,FALSE
3814,2017_20170113_MEM,MEM,110,0,2017,13/01/2017,TRUE
3815,2017_20170113_HOU,HOU,105,1,2017,13/01/2017,FALSE
3816,2017_20170113_MIA,MIA,108,0,2017,13/01/2017,FALSE
3817,2017_20170113_MIL,MIL,116,1,2017,13/01/2017,TRUE
3818,2017_20170113_OKC,OKC,86,0,2017,13/01/2017,FALSE
3819,2017_20170113_MIN,MIN,96,1,2017,13/01/2017,TRUE
3820,2017_20170113_CHO,CHO,93,0,2017,13/01/2017,FALSE
3821,2017_20170113_PHI,PHI,102,1,2017,13/01/2017,TRUE
3822,2017_20170113_ORL,ORL,115,0,2017,13/01/2017,TRUE
3823,2017_20170113_POR,POR,109,1,2017,13/01/2017,FALSE
3824,2017_20170113_CLE,CLE,120,0,2017,13/01/2017,TRUE
3825,2017_20170113_SAC,SAC,108,1,2017,13/01/2017,FALSE
3826,2017_20170113_BRK,BRK,113,0,2017,13/01/2017,FALSE
3827,2017_20170113_TOR,TOR,132,1,2017,13/01/2017,TRUE
3828,2017_20170113_DET,DET,77,0,2017,13/01/2017,FALSE
3829,2017_20170113_UTA,UTA,110,1,2017,13/01/2017,TRUE
3830,2017_20170114_NOP,NOP,99,0,2017,14/01/2017,FALSE
3831,2017_20170114_CHI,CHI,107,1,2017,14/01/2017,TRUE
3832,2017_20170114_LAL,LAL,97,0,2017,14/01/2017,FALSE
3833,2017_20170114_LAC,LAC,113,1,2017,14/01/2017,TRUE
3834,2017_20170114_SAS,SAS,105,0,2017,14/01/2017,FALSE
3835,2017_20170114_PHO,PHO,108,1,2017,14/01/2017,TRUE
3836,2017_20170114_ORL,ORL,107,0,2017,14/01/2017,FALSE
3837,2017_20170114_UTA,UTA,114,1,2017,14/01/2017,TRUE
3838,2017_20170114_PHI,PHI,93,0,2017,14/01/2017,FALSE
3839,2017_20170114_WAS,WAS,109,1,2017,14/01/2017,TRUE
3840,2017_20170115_MIL,MIL,98,0,2017,15/01/2017,FALSE
3841,2017_20170115_ATL,ATL,111,1,2017,15/01/2017,TRUE
3842,2017_20170115_HOU,HOU,137,0,2017,15/01/2017,TRUE
3843,2017_20170115_BRK,BRK,112,1,2017,15/01/2017,FALSE
3844,2017_20170115_MIN,MIN,87,0,2017,15/01/2017,FALSE
3845,2017_20170115_DAL,DAL,98,1,2017,15/01/2017,TRUE
3846,2017_20170115_DET,DET,102,0,2017,15/01/2017,TRUE
3847,2017_20170115_LAL,LAL,97,1,2017,15/01/2017,FALSE
3848,2017_20170115_CHI,CHI,108,0,2017,15/01/2017,TRUE
3849,2017_20170115_MEM,MEM,104,1,2017,15/01/2017,FALSE
3850,2017_20170115_OKC,OKC,122,0,2017,15/01/2017,TRUE
3851,2017_20170115_SAC,SAC,118,1,2017,15/01/2017,FALSE
3852,2017_20170115_NYK,NYK,101,0,2017,15/01/2017,FALSE
3853,2017_20170115_TOR,TOR,116,1,2017,15/01/2017,TRUE
3854,2017_20170116_CHO,CHO,98,0,2017,16/01/2017,FALSE
3855,2017_20170116_BOS,BOS,108,1,2017,16/01/2017,TRUE
3856,2017_20170116_ORL,ORL,112,0,2017,16/01/2017,FALSE
3857,2017_20170116_DEN,DEN,125,1,2017,16/01/2017,TRUE
3858,2017_20170116_CLE,CLE,91,0,2017,16/01/2017,FALSE
3859,2017_20170116_GSW,GSW,126,1,2017,16/01/2017,TRUE
3860,2017_20170116_NOP,NOP,95,0,2017,16/01/2017,FALSE
3861,2017_20170116_IND,IND,98,1,2017,16/01/2017,TRUE
3862,2017_20170116_OKC,OKC,98,0,2017,16/01/2017,FALSE
3863,2017_20170116_LAC,LAC,120,1,2017,16/01/2017,TRUE
3864,2017_20170116_PHI,PHI,113,0,2017,16/01/2017,TRUE
3865,2017_20170116_MIL,MIL,104,1,2017,16/01/2017,FALSE
3866,2017_20170116_ATL,ATL,108,0,2017,16/01/2017,TRUE
3867,2017_20170116_NYK,NYK,107,1,2017,16/01/2017,FALSE
3868,2017_20170116_UTA,UTA,106,0,2017,16/01/2017,TRUE
3869,2017_20170116_PHO,PHO,101,1,2017,16/01/2017,FALSE
3870,2017_20170116_POR,POR,101,0,2017,16/01/2017,FALSE
3871,2017_20170116_WAS,WAS,120,1,2017,16/01/2017,TRUE
3872,2017_20170117_TOR,TOR,119,0,2017,17/01/2017,TRUE
3873,2017_20170117_BRK,BRK,109,1,2017,17/01/2017,FALSE
3874,2017_20170117_DAL,DAL,99,0,2017,17/01/2017,TRUE
3875,2017_20170117_CHI,CHI,98,1,2017,17/01/2017,FALSE
3876,2017_20170117_DEN,DEN,127,0,2017,17/01/2017,TRUE
3877,2017_20170117_LAL,LAL,121,1,2017,17/01/2017,FALSE
3878,2017_20170117_HOU,HOU,103,0,2017,17/01/2017,FALSE
3879,2017_20170117_MIA,MIA,109,1,2017,17/01/2017,TRUE
3880,2017_20170117_MIN,MIN,114,0,2017,17/01/2017,FALSE
3881,2017_20170117_SAS,SAS,122,1,2017,17/01/2017,TRUE
3882,2017_20170118_NYK,NYK,117,0,2017,18/01/2017,TRUE
3883,2017_20170118_BOS,BOS,106,1,2017,18/01/2017,FALSE
3884,2017_20170118_POR,POR,85,0,2017,18/01/2017,FALSE
3885,2017_20170118_CHO,CHO,107,1,2017,18/01/2017,TRUE
3886,2017_20170118_ATL,ATL,95,0,2017,18/01/2017,FALSE
3887,2017_20170118_DET,DET,118,1,2017,18/01/2017,TRUE
3888,2017_20170118_OKC,OKC,100,0,2017,18/01/2017,FALSE
3889,2017_20170118_GSW,GSW,121,1,2017,18/01/2017,TRUE
3890,2017_20170118_MIL,MIL,92,0,2017,18/01/2017,FALSE
3891,2017_20170118_HOU,HOU,111,1,2017,18/01/2017,TRUE
3892,2017_20170118_ORL,ORL,98,0,2017,18/01/2017,FALSE
3893,2017_20170118_NOP,NOP,118,1,2017,18/01/2017,TRUE
3894,2017_20170118_TOR,TOR,89,0,2017,18/01/2017,FALSE
3895,2017_20170118_PHI,PHI,94,1,2017,18/01/2017,TRUE
3896,2017_20170118_IND,IND,106,0,2017,18/01/2017,TRUE
3897,2017_20170118_SAC,SAC,100,1,2017,18/01/2017,FALSE
3898,2017_20170118_MEM,MEM,101,0,2017,18/01/2017,FALSE
3899,2017_20170118_WAS,WAS,104,1,2017,18/01/2017,TRUE
3900,2017_20170119_PHO,PHO,103,0,2017,19/01/2017,FALSE
3901,2017_20170119_CLE,CLE,118,1,2017,19/01/2017,TRUE
3902,2017_20170119_MIN,MIN,104,0,2017,19/01/2017,TRUE
3903,2017_20170119_LAC,LAC,101,1,2017,19/01/2017,FALSE
3904,2017_20170119_DAL,DAL,95,0,2017,19/01/2017,FALSE
3905,2017_20170119_MIA,MIA,99,1,2017,19/01/2017,TRUE
3906,2017_20170119_WAS,WAS,113,0,2017,19/01/2017,TRUE
3907,2017_20170119_NYK,NYK,110,1,2017,19/01/2017,FALSE
3908,2017_20170119_DEN,DEN,104,0,2017,19/01/2017,FALSE
3909,2017_20170119_SAS,SAS,118,1,2017,19/01/2017,TRUE
3910,2017_20170120_CHI,CHI,93,0,2017,20/01/2017,FALSE
3911,2017_20170120_ATL,ATL,102,1,2017,20/01/2017,TRUE
3912,2017_20170120_TOR,TOR,78,0,2017,20/01/2017,FALSE
3913,2017_20170120_CHO,CHO,113,1,2017,20/01/2017,TRUE
3914,2017_20170120_UTA,UTA,112,0,2017,20/01/2017,TRUE
3915,2017_20170120_DAL,DAL,107,1,2017,20/01/2017,FALSE
3916,2017_20170120_GSW,GSW,125,0,2017,20/01/2017,TRUE
3917,2017_20170120_HOU,HOU,108,1,2017,20/01/2017,FALSE
3918,2017_20170120_IND,IND,95,0,2017,20/01/2017,FALSE
3919,2017_20170120_LAL,LAL,108,1,2017,20/01/2017,TRUE
3920,2017_20170120_SAC,SAC,91,0,2017,20/01/2017,FALSE
3921,2017_20170120_MEM,MEM,107,1,2017,20/01/2017,TRUE
3922,2017_20170120_BRK,BRK,143,0,2017,20/01/2017,TRUE
3923,2017_20170120_NOP,NOP,114,1,2017,20/01/2017,FALSE
3924,2017_20170120_MIL,MIL,96,0,2017,20/01/2017,FALSE
3925,2017_20170120_ORL,ORL,112,1,2017,20/01/2017,TRUE
3926,2017_20170120_POR,POR,92,0,2017,20/01/2017,FALSE
3927,2017_20170120_PHI,PHI,93,1,2017,20/01/2017,TRUE
3928,2017_20170121_PHI,PHI,93,0,2017,21/01/2017,FALSE
3929,2017_20170121_ATL,ATL,110,1,2017,21/01/2017,TRUE
3930,2017_20170121_POR,POR,127,0,2017,21/01/2017,TRUE
3931,2017_20170121_BOS,BOS,123,1,2017,21/01/2017,FALSE
3932,2017_20170121_SAC,SAC,99,0,2017,21/01/2017,FALSE
3933,2017_20170121_CHI,CHI,102,1,2017,21/01/2017,TRUE
3934,2017_20170121_BRK,BRK,105,0,2017,21/01/2017,FALSE
3935,2017_20170121_CHO,CHO,112,1,2017,21/01/2017,TRUE
3936,2017_20170121_SAS,SAS,118,0,2017,21/01/2017,TRUE
3937,2017_20170121_CLE,CLE,115,1,2017,21/01/2017,FALSE
3938,2017_20170121_LAC,LAC,98,0,2017,21/01/2017,FALSE
3939,2017_20170121_DEN,DEN,123,1,2017,21/01/2017,TRUE
3940,2017_20170121_WAS,WAS,112,0,2017,21/01/2017,FALSE
3941,2017_20170121_DET,DET,113,1,2017,21/01/2017,TRUE
3942,2017_20170121_HOU,HOU,119,0,2017,21/01/2017,TRUE
3943,2017_20170121_MEM,MEM,95,1,2017,21/01/2017,FALSE
3944,2017_20170121_MIL,MIL,97,0,2017,21/01/2017,FALSE
3945,2017_20170121_MIA,MIA,109,1,2017,21/01/2017,TRUE
3946,2017_20170121_PHO,PHO,107,0,2017,21/01/2017,TRUE
3947,2017_20170121_NYK,NYK,105,1,2017,21/01/2017,FALSE
3948,2017_20170121_IND,IND,100,0,2017,21/01/2017,FALSE
3949,2017_20170121_UTA,UTA,109,1,2017,21/01/2017,TRUE
3950,2017_20170122_LAL,LAL,73,0,2017,22/01/2017,FALSE
3951,2017_20170122_DAL,DAL,122,1,2017,22/01/2017,TRUE
3952,2017_20170122_DEN,DEN,108,0,2017,22/01/2017,FALSE
3953,2017_20170122_MIN,MIN,111,1,2017,22/01/2017,TRUE
3954,2017_20170122_GSW,GSW,118,0,2017,22/01/2017,TRUE
3955,2017_20170122_ORL,ORL,98,1,2017,22/01/2017,FALSE
3956,2017_20170122_PHO,PHO,115,0,2017,22/01/2017,TRUE
3957,2017_20170122_TOR,TOR,103,1,2017,22/01/2017,FALSE
3958,2017_20170123_LAC,LAC,115,0,2017,23/01/2017,TRUE
3959,2017_20170123_ATL,ATL,105,1,2017,23/01/2017,FALSE
3960,2017_20170123_SAS,SAS,112,0,2017,23/01/2017,TRUE
3961,2017_20170123_BRK,BRK,86,1,2017,23/01/2017,FALSE
3962,2017_20170123_WAS,WAS,109,0,2017,23/01/2017,TRUE
3963,2017_20170123_CHO,CHO,99,1,2017,23/01/2017,FALSE
3964,2017_20170123_SAC,SAC,109,0,2017,23/01/2017,TRUE
3965,2017_20170123_DET,DET,104,1,2017,23/01/2017,FALSE
3966,2017_20170123_NYK,NYK,109,0,2017,23/01/2017,TRUE
3967,2017_20170123_IND,IND,103,1,2017,23/01/2017,FALSE
3968,2017_20170123_GSW,GSW,102,0,2017,23/01/2017,FALSE
3969,2017_20170123_MIA,MIA,105,1,2017,23/01/2017,TRUE
3970,2017_20170123_HOU,HOU,114,0,2017,23/01/2017,FALSE
3971,2017_20170123_MIL,MIL,127,1,2017,23/01/2017,TRUE
3972,2017_20170123_CLE,CLE,122,0,2017,23/01/2017,FALSE
3973,2017_20170123_NOP,NOP,124,1,2017,23/01/2017,TRUE
3974,2017_20170123_OKC,OKC,97,0,2017,23/01/2017,TRUE
3975,2017_20170123_UTA,UTA,95,1,2017,23/01/2017,FALSE
3976,2017_20170124_UTA,UTA,93,0,2017,24/01/2017,FALSE
3977,2017_20170124_DEN,DEN,103,1,2017,24/01/2017,TRUE
3978,2017_20170124_CHI,CHI,100,0,2017,24/01/2017,TRUE
3979,2017_20170124_ORL,ORL,92,1,2017,24/01/2017,FALSE
3980,2017_20170124_LAC,LAC,110,0,2017,24/01/2017,FALSE
3981,2017_20170124_PHI,PHI,121,1,2017,24/01/2017,TRUE
3982,2017_20170124_MIN,MIN,112,0,2017,24/01/2017,TRUE
3983,2017_20170124_PHO,PHO,111,1,2017,24/01/2017,FALSE
3984,2017_20170124_SAS,SAS,108,0,2017,24/01/2017,TRUE
3985,2017_20170124_TOR,TOR,106,1,2017,24/01/2017,FALSE
3986,2017_20170124_BOS,BOS,108,0,2017,24/01/2017,FALSE
3987,2017_20170124_WAS,WAS,123,1,2017,24/01/2017,TRUE
3988,2017_20170125_HOU,HOU,109,0,2017,25/01/2017,FALSE
3989,2017_20170125_BOS,BOS,120,1,2017,25/01/2017,TRUE
3990,2017_20170125_MIA,MIA,109,0,2017,25/01/2017,TRUE
3991,2017_20170125_BRK,BRK,106,1,2017,25/01/2017,FALSE
3992,2017_20170125_ATL,ATL,119,0,2017,25/01/2017,TRUE
3993,2017_20170125_CHI,CHI,114,1,2017,25/01/2017,FALSE
3994,2017_20170125_GSW,GSW,113,0,2017,25/01/2017,TRUE
3995,2017_20170125_CHO,CHO,103,1,2017,25/01/2017,FALSE
3996,2017_20170125_SAC,SAC,116,0,2017,25/01/2017,TRUE
3997,2017_20170125_CLE,CLE,112,1,2017,25/01/2017,FALSE
3998,2017_20170125_NYK,NYK,95,0,2017,25/01/2017,FALSE
3999,2017_20170125_DAL,DAL,103,1,2017,25/01/2017,TRUE
4000,2017_20170125_TOR,TOR,99,0,2017,25/01/2017,FALSE
4001,2017_20170125_MEM,MEM,101,1,2017,25/01/2017,TRUE
4002,2017_20170125_PHI,PHI,114,0,2017,25/01/2017,TRUE
4003,2017_20170125_MIL,MIL,109,1,2017,25/01/2017,FALSE
4004,2017_20170125_OKC,OKC,114,0,2017,25/01/2017,TRUE
4005,2017_20170125_NOP,NOP,105,1,2017,25/01/2017,FALSE
4006,2017_20170125_LAL,LAL,98,0,2017,25/01/2017,FALSE
4007,2017_20170125_POR,POR,105,1,2017,25/01/2017,TRUE
4008,2017_20170126_PHO,PHO,120,0,2017,26/01/2017,FALSE
4009,2017_20170126_DEN,DEN,127,1,2017,26/01/2017,TRUE
4010,2017_20170126_IND,IND,109,0,2017,26/01/2017,TRUE
4011,2017_20170126_MIN,MIN,103,1,2017,26/01/2017,FALSE
4012,2017_20170126_DAL,DAL,98,0,2017,26/01/2017,FALSE
4013,2017_20170126_OKC,OKC,109,1,2017,26/01/2017,TRUE
4014,2017_20170126_LAL,LAL,88,0,2017,26/01/2017,FALSE
4015,2017_20170126_UTA,UTA,96,1,2017,26/01/2017,TRUE
4016,2017_20170127_WAS,WAS,112,0,2017,27/01/2017,TRUE
4017,2017_20170127_ATL,ATL,86,1,2017,27/01/2017,FALSE
4018,2017_20170127_ORL,ORL,98,0,2017,27/01/2017,FALSE
4019,2017_20170127_BOS,BOS,128,1,2017,27/01/2017,TRUE
4020,2017_20170127_MIA,MIA,100,0,2017,27/01/2017,TRUE
4021,2017_20170127_CHI,CHI,88,1,2017,27/01/2017,FALSE
4022,2017_20170127_BRK,BRK,116,0,2017,27/01/2017,FALSE
4023,2017_20170127_CLE,CLE,124,1,2017,27/01/2017,TRUE
4024,2017_20170127_SAC,SAC,111,0,2017,27/01/2017,FALSE
4025,2017_20170127_IND,IND,115,1,2017,27/01/2017,TRUE
4026,2017_20170127_SAS,SAS,103,0,2017,27/01/2017,FALSE
4027,2017_20170127_NOP,NOP,119,1,2017,27/01/2017,TRUE
4028,2017_20170127_CHO,CHO,107,0,2017,27/01/2017,FALSE
4029,2017_20170127_NYK,NYK,110,1,2017,27/01/2017,TRUE
4030,2017_20170127_HOU,HOU,123,0,2017,27/01/2017,TRUE
4031,2017_20170127_PHI,PHI,118,1,2017,27/01/2017,FALSE
4032,2017_20170127_MEM,MEM,109,0,2017,27/01/2017,FALSE
4033,2017_20170127_POR,POR,112,1,2017,27/01/2017,TRUE
4034,2017_20170127_MIL,MIL,86,0,2017,27/01/2017,FALSE
4035,2017_20170127_TOR,TOR,102,1,2017,27/01/2017,TRUE
4036,2017_20170128_SAC,SAC,109,0,2017,28/01/2017,TRUE
4037,2017_20170128_CHO,CHO,106,1,2017,28/01/2017,FALSE
4038,2017_20170128_LAC,LAC,98,0,2017,28/01/2017,FALSE
4039,2017_20170128_GSW,GSW,144,1,2017,28/01/2017,TRUE
4040,2017_20170128_DET,DET,103,0,2017,28/01/2017,FALSE
4041,2017_20170128_MIA,MIA,116,1,2017,28/01/2017,TRUE
4042,2017_20170128_BOS,BOS,112,0,2017,28/01/2017,TRUE
4043,2017_20170128_MIL,MIL,108,1,2017,28/01/2017,FALSE
4044,2017_20170128_BRK,BRK,109,0,2017,28/01/2017,FALSE
4045,2017_20170128_MIN,MIN,129,1,2017,28/01/2017,TRUE
4046,2017_20170128_DEN,DEN,123,0,2017,28/01/2017,TRUE
4047,2017_20170128_PHO,PHO,112,1,2017,28/01/2017,FALSE
4048,2017_20170128_MEM,MEM,102,0,2017,28/01/2017,TRUE
4049,2017_20170128_UTA,UTA,95,1,2017,28/01/2017,FALSE
4050,2017_20170129_NYK,NYK,139,0,2017,29/01/2017,FALSE
4051,2017_20170129_ATL,ATL,142,1,2017,29/01/2017,TRUE
4052,2017_20170129_PHI,PHI,108,0,2017,29/01/2017,FALSE
4053,2017_20170129_CHI,CHI,121,1,2017,29/01/2017,TRUE
4054,2017_20170129_OKC,OKC,91,0,2017,29/01/2017,FALSE
4055,2017_20170129_CLE,CLE,107,1,2017,29/01/2017,TRUE
4056,2017_20170129_HOU,HOU,101,0,2017,29/01/2017,FALSE
4057,2017_20170129_IND,IND,120,1,2017,29/01/2017,TRUE
4058,2017_20170129_WAS,WAS,107,0,2017,29/01/2017,TRUE
4059,2017_20170129_NOP,NOP,94,1,2017,29/01/2017,FALSE
4060,2017_20170129_GSW,GSW,113,0,2017,29/01/2017,TRUE
4061,2017_20170129_POR,POR,111,1,2017,29/01/2017,FALSE
4062,2017_20170129_DAL,DAL,105,0,2017,29/01/2017,TRUE
4063,2017_20170129_SAS,SAS,101,1,2017,29/01/2017,FALSE
4064,2017_20170129_ORL,ORL,114,0,2017,29/01/2017,TRUE
4065,2017_20170129_TOR,TOR,113,1,2017,29/01/2017,FALSE
4066,2017_20170130_DET,DET,109,0,2017,30/01/2017,FALSE
4067,2017_20170130_BOS,BOS,113,1,2017,30/01/2017,TRUE
4068,2017_20170130_CLE,CLE,97,0,2017,30/01/2017,FALSE
4069,2017_20170130_DAL,DAL,104,1,2017,30/01/2017,TRUE
4070,2017_20170130_BRK,BRK,96,0,2017,30/01/2017,FALSE
4071,2017_20170130_MIA,MIA,104,1,2017,30/01/2017,TRUE
4072,2017_20170130_ORL,ORL,105,0,2017,30/01/2017,FALSE
4073,2017_20170130_MIN,MIN,111,1,2017,30/01/2017,TRUE
4074,2017_20170130_SAC,SAC,119,0,2017,30/01/2017,FALSE
4075,2017_20170130_PHI,PHI,122,1,2017,30/01/2017,TRUE
4076,2017_20170130_MEM,MEM,115,0,2017,30/01/2017,TRUE
4077,2017_20170130_PHO,PHO,96,1,2017,30/01/2017,FALSE
4078,2017_20170131_SAC,SAC,83,0,2017,31/01/2017,FALSE
4079,2017_20170131_HOU,HOU,105,1,2017,31/01/2017,TRUE
4080,2017_20170131_DEN,DEN,116,0,2017,31/01/2017,FALSE
4081,2017_20170131_LAL,LAL,120,1,2017,31/01/2017,TRUE
4082,2017_20170131_CHO,CHO,98,0,2017,31/01/2017,FALSE
4083,2017_20170131_POR,POR,115,1,2017,31/01/2017,TRUE
4084,2017_20170131_OKC,OKC,94,0,2017,31/01/2017,FALSE
4085,2017_20170131_SAS,SAS,108,1,2017,31/01/2017,TRUE
4086,2017_20170131_NOP,NOP,106,0,2017,31/01/2017,FALSE
4087,2017_20170131_TOR,TOR,108,1,2017,31/01/2017,TRUE
4088,2017_20170131_NYK,NYK,101,0,2017,31/01/2017,FALSE
4089,2017_20170131_WAS,WAS,117,1,2017,31/01/2017,TRUE
4090,2017_20170201_TOR,TOR,104,0,2017,01/02/2017,FALSE
4091,2017_20170201_BOS,BOS,109,1,2017,01/02/2017,TRUE
4092,2017_20170201_NYK,NYK,95,0,2017,01/02/2017,TRUE
4093,2017_20170201_BRK,BRK,90,1,2017,01/02/2017,FALSE
4094,2017_20170201_MIN,MIN,97,0,2017,01/02/2017,FALSE
4095,2017_20170201_CLE,CLE,125,1,2017,01/02/2017,TRUE
4096,2017_20170201_PHI,PHI,95,0,2017,01/02/2017,FALSE
4097,2017_20170201_DAL,DAL,113,1,2017,01/02/2017,TRUE
4098,2017_20170201_MEM,MEM,119,0,2017,01/02/2017,TRUE
4099,2017_20170201_DEN,DEN,99,1,2017,01/02/2017,FALSE
4100,2017_20170201_NOP,NOP,98,0,2017,01/02/2017,FALSE
4101,2017_20170201_DET,DET,118,1,2017,01/02/2017,TRUE
4102,2017_20170201_CHO,CHO,111,0,2017,01/02/2017,FALSE
4103,2017_20170201_GSW,GSW,126,1,2017,01/02/2017,TRUE
4104,2017_20170201_ATL,ATL,93,0,2017,01/02/2017,FALSE
4105,2017_20170201_MIA,MIA,116,1,2017,01/02/2017,TRUE
4106,2017_20170201_CHI,CHI,128,0,2017,01/02/2017,TRUE
4107,2017_20170201_OKC,OKC,100,1,2017,01/02/2017,FALSE
4108,2017_20170201_IND,IND,98,0,2017,01/02/2017,TRUE
4109,2017_20170201_ORL,ORL,88,1,2017,01/02/2017,FALSE
4110,2017_20170201_LAC,LAC,124,0,2017,01/02/2017,TRUE
4111,2017_20170201_PHO,PHO,114,1,2017,01/02/2017,FALSE
4112,2017_20170201_MIL,MIL,88,0,2017,01/02/2017,FALSE
4113,2017_20170201_UTA,UTA,104,1,2017,01/02/2017,TRUE
4114,2017_20170202_ATL,ATL,113,0,2017,02/02/2017,TRUE
4115,2017_20170202_HOU,HOU,108,1,2017,02/02/2017,FALSE
4116,2017_20170202_GSW,GSW,133,0,2017,02/02/2017,TRUE
4117,2017_20170202_LAC,LAC,120,1,2017,02/02/2017,FALSE
4118,2017_20170202_PHI,PHI,86,0,2017,02/02/2017,FALSE
4119,2017_20170202_SAS,SAS,102,1,2017,02/02/2017,TRUE
4120,2017_20170202_LAL,LAL,108,0,2017,02/02/2017,FALSE
4121,2017_20170202_WAS,WAS,116,1,2017,02/02/2017,TRUE
4122,2017_20170203_LAL,LAL,107,0,2017,03/02/2017,FALSE
