,ID,date,Tm,home,won,PG,SG,SF,PF,C
12654,2020_20200821_DAL,21/08/2020,DAL,1.0,False,Luka Doncic,Tim Hardaway Jr.,Michael Kidd-Gilchrist,Maxi Kleber,Kristaps Porzingis
12655,2020_20200821_BOS,21/08/2020,BOS,0.0,True,Kemba Walker,Jaylen Brown,Romeo Langford,Jayson Tatum,Daniel Theis
12656,2020_20200821_PHI,21/08/2020,PHI,1.0,False,Shake Milton,Josh Richardson,Alec Burks,Tobias Harris,Al Horford
12657,2020_20200821_DEN,21/08/2020,DEN,0.0,False,Jamal Murray,PJ Dozier,Torrey Craig,Jerami Grant,Nikola Jokic
12658,2020_20200821_UTA,21/08/2020,UTA,1.0,True,Mike Conley,Donovan Mitchell,Royce O'Neale,Juwan Morgan,Rudy Gobert
12659,2020_20200822_IND,22/08/2020,IND,0.0,False,Malcolm Brogdon,Victor Oladipo,T.J. Warren,Doug McDermott,Myles Turner
12660,2020_20200822_MIA,22/08/2020,MIA,1.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Bam Adebayo,Kelly Olynyk
12661,2020_20200822_HOU,22/08/2020,HOU,0.0,False,Austin Rivers,James Harden,Danuel House Jr.,P.J. Tucker,Jeff Green
12662,2020_20200822_OKC,22/08/2020,OKC,1.0,True,Chris Paul,Shai Gilgeous-Alexander,Luguentz Dort,Danilo Gallinari,Steven Adams
12663,2020_20200822_MIL,22/08/2020,MIL,0.0,True,Eric Bledsoe,Wesley Matthews,Khris Middleton,Giannis Antetokounmpo,Brook Lopez
12664,2020_20200822_ORL,22/08/2020,ORL,1.0,False,Markelle Fultz,Terrence Ross,Gary Clark,Vic Law,Nikola Vucevic
12665,2020_20200822_LAL,22/08/2020,LAL,0.0,True,LeBron James,Danny Green,Markieff Morris,Anthony Davis,Dwight Howard
12666,2020_20200822_POR,22/08/2020,POR,1.0,False,Damian Lillard,CJ McCollum,Gary Trent Jr.,Carmelo Anthony,Jusuf Nurkic
12667,2020_20200823_TOR,23/08/2020,TOR,0.0,True,Kyle Lowry,Matt Thomas,OG Anunoby,Pascal Siakam,Marc Gasol
12668,2020_20200823_BRK,23/08/2020,BRK,1.0,False,Chris Chiozza,Garrett Temple,Timothe Luwawu-Cabarrot,Rodions Kurucs,Jarrett Allen
12669,2020_20200823_LAC,23/08/2020,LAC,0.0,False,Lou Williams,Landry Shamet,Kawhi Leonard,Marcus Morris,Ivica Zubac
12670,2020_20200823_DAL,23/08/2020,DAL,1.0,True,Luka Doncic,Tim Hardaway Jr.,Michael Kidd-Gilchrist,Maxi Kleber,Boban Marjanovic
12671,2020_20200823_BOS,23/08/2020,BOS,0.0,True,Kemba Walker,Marcus Smart,Grant Williams,Jayson Tatum,Daniel Theis
12672,2020_20200823_PHI,23/08/2020,PHI,1.0,False,Raul Neto,Josh Richardson,Alec Burks,Tobias Harris,Joel Embiid
12673,2020_20200823_DEN,23/08/2020,DEN,0.0,False,Jamal Murray,Troy Daniels,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12674,2020_20200823_UTA,23/08/2020,UTA,1.0,True,Mike Conley,Donovan Mitchell,Royce O'Neale,Joe Ingles,Rudy Gobert
12675,2020_20200824_IND,24/08/2020,IND,0.0,False,Malcolm Brogdon,Victor Oladipo,T.J. Warren,Doug McDermott,Myles Turner
12676,2020_20200824_MIA,24/08/2020,MIA,1.0,True,Goran Dragic,Tyler Herro,Andre Iguodala,Bam Adebayo,Kelly Olynyk
12677,2020_20200824_HOU,24/08/2020,HOU,0.0,False,Austin Rivers,James Harden,Danuel House Jr.,P.J. Tucker,Robert Covington
12678,2020_20200824_OKC,24/08/2020,OKC,1.0,True,Chris Paul,Shai Gilgeous-Alexander,Luguentz Dort,Danilo Gallinari,Steven Adams
12679,2020_20200824_MIL,24/08/2020,MIL,0.0,True,Eric Bledsoe,Wesley Matthews,Khris Middleton,Giannis Antetokounmpo,Brook Lopez
12680,2020_20200824_ORL,24/08/2020,ORL,1.0,False,Markelle Fultz,Terrence Ross,Evan Fournier,Khem Birch,Nikola Vucevic
12681,2020_20200824_LAL,24/08/2020,LAL,0.0,True,LeBron James,Danny Green,J.R. Smith,Kyle Kuzma,Dwight Howard
12682,2020_20200824_POR,24/08/2020,POR,1.0,False,Damian Lillard,CJ McCollum,Gary Trent Jr.,Carmelo Anthony,Jusuf Nurkic
12683,2020_20200825_UTA,25/08/2020,UTA,0.0,False,Mike Conley,Donovan Mitchell,Royce O'Neale,Joe Ingles,Rudy Gobert
12684,2020_20200825_DEN,25/08/2020,DEN,1.0,True,Jamal Murray,PJ Dozier,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12685,2020_20200825_DAL,25/08/2020,DAL,0.0,False,Luka Doncic,Tim Hardaway Jr.,Josh Reaves,Maxi Kleber,Boban Marjanovic
12686,2020_20200825_LAC,25/08/2020,LAC,1.0,True,Reggie Jackson,Landry Shamet,Kawhi Leonard,Marcus Morris,Ivica Zubac
12687,2020_20200829_OKC,29/08/2020,OKC,0.0,False,Chris Paul,Shai Gilgeous-Alexander,Luguentz Dort,Darius Bazley,Steven Adams
12688,2020_20200829_HOU,29/08/2020,HOU,1.0,True,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Robert Covington
12689,2020_20200829_POR,29/08/2020,POR,0.0,False,Anfernee Simons,CJ McCollum,Gary Trent Jr.,Carmelo Anthony,Jusuf Nurkic
12690,2020_20200829_LAL,29/08/2020,LAL,1.0,True,LeBron James,Danny Green,Markieff Morris,Anthony Davis,Dwight Howard
12691,2020_20200829_ORL,29/08/2020,ORL,0.0,False,Markelle Fultz,James Ennis III,Evan Fournier,Khem Birch,Nikola Vucevic
12692,2020_20200829_MIL,29/08/2020,MIL,1.0,True,Eric Bledsoe,Wesley Matthews,Khris Middleton,Giannis Antetokounmpo,Brook Lopez
12693,2020_20200830_LAC,30/08/2020,LAC,0.0,True,Reggie Jackson,Landry Shamet,Kawhi Leonard,JaMychal Green,Ivica Zubac
12694,2020_20200830_DAL,30/08/2020,DAL,1.0,False,Luka Doncic,Tim Hardaway Jr.,Josh Reaves,Dorian Finney-Smith,Boban Marjanovic
12695,2020_20200830_BOS,30/08/2020,BOS,0.0,True,Kemba Walker,Jaylen Brown,Grant Williams,Jayson Tatum,Daniel Theis
12696,2020_20200830_TOR,30/08/2020,TOR,1.0,False,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Serge Ibaka
12697,2020_20200830_DEN,30/08/2020,DEN,0.0,True,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12698,2020_20200830_UTA,30/08/2020,UTA,1.0,False,Mike Conley,Donovan Mitchell,Royce O'Neale,Joe Ingles,Rudy Gobert
12699,2020_20200831_MIA,31/08/2020,MIA,0.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Bam Adebayo,Kelly Olynyk
12700,2020_20200831_MIL,31/08/2020,MIL,1.0,False,George Hill,Pat Connaughton,Khris Middleton,Giannis Antetokounmpo,Brook Lopez
12701,2020_20200831_HOU,31/08/2020,HOU,0.0,False,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Robert Covington
12702,2020_20200831_OKC,31/08/2020,OKC,1.0,True,Chris Paul,Shai Gilgeous-Alexander,Luguentz Dort,Danilo Gallinari,Steven Adams
12703,2020_20200901_UTA,01/09/2020,UTA,0.0,False,Mike Conley,Donovan Mitchell,Royce O'Neale,Joe Ingles,Rudy Gobert
12704,2020_20200901_DEN,01/09/2020,DEN,1.0,True,Jamal Murray,Gary Harris,Torrey Craig,Jerami Grant,Nikola Jokic
12705,2020_20200901_BOS,01/09/2020,BOS,0.0,True,Kemba Walker,Marcus Smart,Semi Ojeleye,Jayson Tatum,Daniel Theis
12706,2020_20200901_TOR,01/09/2020,TOR,1.0,False,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Serge Ibaka
12707,2020_20200902_OKC,02/09/2020,OKC,0.0,False,Chris Paul,Shai Gilgeous-Alexander,Luguentz Dort,Danilo Gallinari,Steven Adams
12708,2020_20200902_HOU,02/09/2020,HOU,1.0,True,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Robert Covington
12709,2020_20200902_MIA,02/09/2020,MIA,0.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Jae Crowder,Kelly Olynyk
12710,2020_20200902_MIL,02/09/2020,MIL,1.0,False,Eric Bledsoe,Wesley Matthews,Khris Middleton,Giannis Antetokounmpo,Brook Lopez
12711,2020_20200903_TOR,03/09/2020,TOR,0.0,True,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Marc Gasol
12712,2020_20200903_BOS,03/09/2020,BOS,1.0,False,Kemba Walker,Jaylen Brown,Semi Ojeleye,Jayson Tatum,Daniel Theis
12713,2020_20200903_DEN,03/09/2020,DEN,0.0,False,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12714,2020_20200903_LAC,03/09/2020,LAC,1.0,True,Lou Williams,Landry Shamet,Paul George,Marcus Morris,Ivica Zubac
12715,2020_20200904_HOU,04/09/2020,HOU,0.0,True,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Robert Covington
12716,2020_20200904_LAL,04/09/2020,LAL,1.0,False,LeBron James,Danny Green,Markieff Morris,Anthony Davis,JaVale McGee
12717,2020_20200904_MIL,04/09/2020,MIL,0.0,False,George Hill,Wesley Matthews,Khris Middleton,Giannis Antetokounmpo,Brook Lopez
12718,2020_20200904_MIA,04/09/2020,MIA,1.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Bam Adebayo,Meyers Leonard
12719,2020_20200905_TOR,05/09/2020,TOR,0.0,True,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Marc Gasol
12720,2020_20200905_BOS,05/09/2020,BOS,1.0,False,Kemba Walker,Marcus Smart,Semi Ojeleye,Jayson Tatum,Daniel Theis
12721,2020_20200905_DEN,05/09/2020,DEN,0.0,True,Jamal Murray,Gary Harris,Torrey Craig,Jerami Grant,Nikola Jokic
12722,2020_20200905_LAC,05/09/2020,LAC,1.0,False,Lou Williams,Landry Shamet,Paul George,Marcus Morris,Ivica Zubac
12723,2020_20200906_HOU,06/09/2020,HOU,0.0,False,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Robert Covington
12724,2020_20200906_LAL,06/09/2020,LAL,1.0,True,LeBron James,Danny Green,Kyle Kuzma,Anthony Davis,JaVale McGee
12725,2020_20200906_MIL,06/09/2020,MIL,0.0,True,Eric Bledsoe,Donte DiVincenzo,Khris Middleton,Marvin Williams,Brook Lopez
12726,2020_20200906_MIA,06/09/2020,MIA,1.0,False,Goran Dragic,Duncan Robinson,Jimmy Butler,Bam Adebayo,Kelly Olynyk
12727,2020_20200907_LAC,07/09/2020,LAC,0.0,True,Lou Williams,Landry Shamet,Kawhi Leonard,Marcus Morris,Montrezl Harrell
12728,2020_20200907_DEN,07/09/2020,DEN,1.0,False,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12729,2020_20200907_BOS,07/09/2020,BOS,0.0,True,Kemba Walker,Jaylen Brown,Semi Ojeleye,Jayson Tatum,Daniel Theis
12730,2020_20200907_TOR,07/09/2020,TOR,1.0,False,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Serge Ibaka
12731,2020_20200908_LAL,08/09/2020,LAL,0.0,True,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,JaVale McGee
12732,2020_20200908_HOU,08/09/2020,HOU,1.0,False,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Robert Covington
12733,2020_20200908_MIA,08/09/2020,MIA,0.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Jae Crowder,Kelly Olynyk
12734,2020_20200908_MIL,08/09/2020,MIL,1.0,False,Eric Bledsoe,Wesley Matthews,Khris Middleton,Marvin Williams,Brook Lopez
12735,2020_20200909_TOR,09/09/2020,TOR,0.0,True,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Serge Ibaka
12736,2020_20200909_BOS,09/09/2020,BOS,1.0,False,Kemba Walker,Jaylen Brown,Semi Ojeleye,Jayson Tatum,Daniel Theis
12737,2020_20200909_LAC,09/09/2020,LAC,0.0,True,Lou Williams,Landry Shamet,Kawhi Leonard,Marcus Morris,Ivica Zubac
12738,2020_20200909_DEN,09/09/2020,DEN,1.0,False,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12739,2020_20200910_LAL,10/09/2020,LAL,0.0,True,LeBron James,Kentavious Caldwell-Pope,Kyle Kuzma,Anthony Davis,Markieff Morris
12740,2020_20200910_HOU,10/09/2020,HOU,1.0,False,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Jeff Green
12741,2020_20200911_DEN,11/09/2020,DEN,0.0,True,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12742,2020_20200911_LAC,11/09/2020,LAC,1.0,False,Patrick Beverley,Landry Shamet,Paul George,Marcus Morris,Ivica Zubac
12743,2020_20200911_BOS,11/09/2020,BOS,0.0,True,Kemba Walker,Marcus Smart,Grant Williams,Jayson Tatum,Daniel Theis
12744,2020_20200911_TOR,11/09/2020,TOR,1.0,False,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Serge Ibaka
12745,2020_20200912_HOU,12/09/2020,HOU,0.0,False,Russell Westbrook,James Harden,Eric Gordon,P.J. Tucker,Jeff Green
12746,2020_20200912_LAL,12/09/2020,LAL,1.0,True,LeBron James,Kentavious Caldwell-Pope,Talen Horton-Tucker,Anthony Davis,Dwight Howard
12747,2020_20200913_LAC,13/09/2020,LAC,0.0,False,Lou Williams,Landry Shamet,Kawhi Leonard,Marcus Morris,Ivica Zubac
12748,2020_20200913_DEN,13/09/2020,DEN,1.0,True,Jamal Murray,Gary Harris,Michael Porter Jr.,Paul Millsap,Nikola Jokic
12749,2020_20200915_MIA,15/09/2020,MIA,0.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Bam Adebayo,Kelly Olynyk
12750,2020_20200915_BOS,15/09/2020,BOS,1.0,False,Kemba Walker,Jaylen Brown,Semi Ojeleye,Jayson Tatum,Daniel Theis
12751,2020_20200915_DEN,15/09/2020,DEN,0.0,True,Jamal Murray,Gary Harris,Torrey Craig,Paul Millsap,Nikola Jokic
12752,2020_20200915_LAC,15/09/2020,LAC,1.0,False,Patrick Beverley,Landry Shamet,Kawhi Leonard,Marcus Morris,Montrezl Harrell
12753,2020_20200917_MIA,17/09/2020,MIA,0.0,True,Goran Dragic,Duncan Robinson,Jimmy Butler,Jae Crowder,Kelly Olynyk
12754,2020_20200917_BOS,17/09/2020,BOS,1.0,False,Kemba Walker,Jaylen Brown,Semi Ojeleye,Jayson Tatum,Daniel Theis
12755,2020_20200918_DEN,18/09/2020,DEN,0.0,False,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12756,2020_20200918_LAL,18/09/2020,LAL,1.0,True,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,Dwight Howard
12757,2020_20200919_BOS,19/09/2020,BOS,0.0,True,Kemba Walker,Jaylen Brown,Gordon Hayward,Jayson Tatum,Daniel Theis
12758,2020_20200919_MIA,19/09/2020,MIA,1.0,False,Goran Dragic,Tyler Herro,Jimmy Butler,Bam Adebayo,Kelly Olynyk
12759,2020_20200920_DEN,20/09/2020,DEN,0.0,False,Jamal Murray,Gary Harris,Torrey Craig,Paul Millsap,Nikola Jokic
12760,2020_20200920_LAL,20/09/2020,LAL,1.0,True,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,Dwight Howard
12761,2020_20200922_LAL,22/09/2020,LAL,0.0,False,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,Dwight Howard
12762,2020_20200922_DEN,22/09/2020,DEN,1.0,True,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12763,2020_20200923_BOS,23/09/2020,BOS,0.0,False,Kemba Walker,Jaylen Brown,Gordon Hayward,Jayson Tatum,Daniel Theis
12764,2020_20200923_MIA,23/09/2020,MIA,1.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Bam Adebayo,Jae Crowder
12765,2020_20200924_LAL,24/09/2020,LAL,0.0,True,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,Dwight Howard
12766,2020_20200924_DEN,24/09/2020,DEN,1.0,False,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12767,2020_20200925_MIA,25/09/2020,MIA,0.0,False,Goran Dragic,Duncan Robinson,Jimmy Butler,Bam Adebayo,Kelly Olynyk
12768,2020_20200925_BOS,25/09/2020,BOS,1.0,True,Kemba Walker,Marcus Smart,Gordon Hayward,Jayson Tatum,Daniel Theis
12769,2020_20200926_DEN,26/09/2020,DEN,0.0,False,Jamal Murray,Gary Harris,Michael Porter Jr.,Jerami Grant,Nikola Jokic
12770,2020_20200926_LAL,26/09/2020,LAL,1.0,True,LeBron James,Danny Green,Markieff Morris,Anthony Davis,Dwight Howard
12771,2020_20200927_BOS,27/09/2020,BOS,0.0,False,Kemba Walker,Jaylen Brown,Gordon Hayward,Jayson Tatum,Daniel Theis
12772,2020_20200927_MIA,27/09/2020,MIA,1.0,True,Goran Dragic,Tyler Herro,Jimmy Butler,Bam Adebayo,Jae Crowder
12773,2020_20200930_MIA,30/09/2020,MIA,0.0,False,Kendrick Nunn,Tyler Herro,Jimmy Butler,Jae Crowder,Kelly Olynyk
12774,2020_20200930_LAL,30/09/2020,LAL,1.0,True,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,Dwight Howard
12775,2020_20201002_MIA,02/10/2020,MIA,0.0,False,Kendrick Nunn,Tyler Herro,Jimmy Butler,Jae Crowder,Kelly Olynyk
12776,2020_20201002_LAL,02/10/2020,LAL,1.0,True,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,Dwight Howard
12777,2020_20201004_LAL,04/10/2020,LAL,0.0,False,LeBron James,Kentavious Caldwell-Pope,Kyle Kuzma,Anthony Davis,Dwight Howard
12778,2020_20201004_MIA,04/10/2020,MIA,1.0,True,Kendrick Nunn,Duncan Robinson,Jimmy Butler,Jae Crowder,Kelly Olynyk
12779,2020_20201006_LAL,06/10/2020,LAL,0.0,True,LeBron James,Kentavious Caldwell-Pope,Kyle Kuzma,Anthony Davis,Dwight Howard
12780,2020_20201006_MIA,06/10/2020,MIA,1.0,False,Kendrick Nunn,Tyler Herro,Jimmy Butler,Jae Crowder,Kelly Olynyk
12781,2020_20201009_MIA,09/10/2020,MIA,0.0,True,Kendrick Nunn,Duncan Robinson,Jimmy Butler,Jae Crowder,Bam Adebayo
12782,2020_20201009_LAL,09/10/2020,LAL,1.0,False,LeBron James,Kentavious Caldwell-Pope,Kyle Kuzma,Anthony Davis,Dwight Howard
12783,2020_20201011_LAL,11/10/2020,LAL,0.0,True,LeBron James,Kentavious Caldwell-Pope,Markieff Morris,Anthony Davis,Dwight Howard
12784,2020_20201011_MIA,11/10/2020,MIA,1.0,False,Goran Dragic,Duncan Robinson,Jimmy Butler,Bam Adebayo,Kelly Olynyk
12785,2021_20201222_GSW,22/12/2020,GSW,0.0,False,Stephen Curry,Jordan Poole,Kelly Oubre Jr.,Andrew Wiggins,James Wiseman
12786,2021_20201222_BRK,22/12/2020,BRK,1.0,True,Kyrie Irving,Caris LeVert,Joe Harris,Kevin Durant,Jarrett Allen
12787,2021_20201222_LAC,22/12/2020,LAC,0.0,True,Lou Williams,Luke Kennard,Paul George,Patrick Patterson,Ivica Zubac
12788,2021_20201222_LAL,22/12/2020,LAL,1.0,False,LeBron James,Dennis Schroder,Kyle Kuzma,Anthony Davis,Montrezl Harrell
12789,2021_20201223_MIL,23/12/2020,MIL,0.0,False,Jrue Holiday,Donte DiVincenzo,Khris Middleton,Giannis Antetokounmpo,Brook Lopez
12790,2021_20201223_BOS,23/12/2020,BOS,1.0,True,Marcus Smart,Jaylen Brown,Jayson Tatum,Tristan Thompson,Daniel Theis
12791,2021_20201223_ATL,23/12/2020,ATL,0.0,True,Trae Young,Kevin Huerter,De'Andre Hunter,Solomon Hill,Bruno Fernando
12792,2021_20201223_CHI,23/12/2020,CHI,1.0,False,Coby White,Zach LaVine,Otto Porter Jr.,Patrick Williams,Wendell Carter Jr.
12793,2021_20201223_CHO,23/12/2020,CHO,0.0,False,Devonte' Graham,Terry Rozier,Gordon Hayward,Miles Bridges,Bismack Biyombo
12794,2021_20201223_CLE,23/12/2020,CLE,1.0,True,Darius Garland,Collin Sexton,Cedi Osman,Larry Nance Jr.,Andre Drummond
12795,2021_20201223_SAC,23/12/2020,SAC,0.0,True,De'Aaron Fox,Buddy Hield,Nemanja Bjelica,Harrison Barnes,Richaun Holmes
12796,2021_20201223_DEN,23/12/2020,DEN,1.0,False,Jamal Murray,Gary Harris,Will Barton,Paul Millsap,Nikola Jokic
12797,2021_20201223_NYK,23/12/2020,NYK,0.0,False,Elfrid Payton,RJ Barrett,Reggie Bullock,Julius Randle,Mitchell Robinson
12798,2021_20201223_IND,23/12/2020,IND,1.0,True,Malcolm Brogdon,Victor Oladipo,T.J. Warren,Domantas Sabonis,Myles Turner
12799,2021_20201223_SAS,23/12/2020,SAS,0.0,True,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,DeMar DeRozan,LaMarcus Aldridge
12800,2021_20201223_MEM,23/12/2020,MEM,1.0,False,Ja Morant,Grayson Allen,Dillon Brooks,Kyle Anderson,Jonas Valanciunas
12801,2021_20201223_DET,23/12/2020,DET,0.0,False,Derrick Rose,Josh Jackson,Jerami Grant,Blake Griffin,Mason Plumlee
12802,2021_20201223_MIN,23/12/2020,MIN,1.0,True,D'Angelo Russell,Josh Okogie,Jake Layman,Juancho Hernangomez,Karl-Anthony Towns
12803,2021_20201223_MIA,23/12/2020,MIA,0.0,False,Goran Dragic,Tyler Herro,Jimmy Butler,Precious Achiuwa,Bam Adebayo
12804,2021_20201223_ORL,23/12/2020,ORL,1.0,True,Markelle Fultz,Terrence Ross,Evan Fournier,Aaron Gordon,Nikola Vucevic
12805,2021_20201223_WAS,23/12/2020,WAS,0.0,False,Russell Westbrook,Bradley Beal,Deni Avdija,Davis Bertans,Thomas Bryant
12806,2021_20201223_PHI,23/12/2020,PHI,1.0,True,Ben Simmons,Seth Curry,Danny Green,Tobias Harris,Joel Embiid
12807,2021_20201223_DAL,23/12/2020,DAL,0.0,False,Luka Doncic,Josh Richardson,James Johnson,Dorian Finney-Smith,Dwight Powell
12808,2021_20201223_PHO,23/12/2020,PHO,1.0,True,Chris Paul,Devin Booker,Mikal Bridges,Jae Crowder,Deandre Ayton
12809,2021_20201223_UTA,23/12/2020,UTA,0.0,True,Donovan Mitchell,Jordan Clarkson,Bojan Bogdanovic,Georges Niang,Rudy Gobert
12810,2021_20201223_POR,23/12/2020,POR,1.0,False,Damian Lillard,CJ McCollum,Derrick Jones Jr.,Carmelo Anthony,Enes Freedom
12811,2021_20201223_NOP,23/12/2020,NOP,0.0,True,Lonzo Ball,Eric Bledsoe,Brandon Ingram,Zion Williamson,Steven Adams
12812,2021_20201223_TOR,23/12/2020,TOR,1.0,False,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Aron Baynes
12813,2021_20201225_BRK,25/12/2020,BRK,0.0,True,Kyrie Irving,Spencer Dinwiddie,Joe Harris,Kevin Durant,Jarrett Allen
12814,2021_20201225_BOS,25/12/2020,BOS,1.0,False,Marcus Smart,Jaylen Brown,Jayson Tatum,Tristan Thompson,Daniel Theis
12815,2021_20201225_LAC,25/12/2020,LAC,0.0,True,Lou Williams,Luke Kennard,Paul George,Patrick Patterson,Serge Ibaka
12816,2021_20201225_DEN,25/12/2020,DEN,1.0,False,Jamal Murray,Gary Harris,Will Barton,Paul Millsap,Nikola Jokic
12817,2021_20201225_DAL,25/12/2020,DAL,0.0,False,Luka Doncic,Tim Hardaway Jr.,Wes Iwundu,Dorian Finney-Smith,Dwight Powell
12818,2021_20201225_LAL,25/12/2020,LAL,1.0,True,LeBron James,Dennis Schroder,Kyle Kuzma,Anthony Davis,Montrezl Harrell
12819,2021_20201225_NOP,25/12/2020,NOP,0.0,False,Lonzo Ball,Eric Bledsoe,Brandon Ingram,Zion Williamson,Steven Adams
12820,2021_20201225_MIA,25/12/2020,MIA,1.0,True,Goran Dragic,Tyler Herro,Duncan Robinson,Precious Achiuwa,Bam Adebayo
12821,2021_20201225_GSW,25/12/2020,GSW,0.0,False,Stephen Curry,Jordan Poole,Kelly Oubre Jr.,Eric Paschall,James Wiseman
12822,2021_20201225_MIL,25/12/2020,MIL,1.0,True,Jrue Holiday,Donte DiVincenzo,Khris Middleton,Giannis Antetokounmpo,Bobby Portis
12823,2021_20201226_IND,26/12/2020,IND,0.0,True,Malcolm Brogdon,Justin Holiday,T.J. Warren,Domantas Sabonis,Myles Turner
12824,2021_20201226_CHI,26/12/2020,CHI,1.0,False,Coby White,Zach LaVine,Otto Porter Jr.,Lauri Markkanen,Wendell Carter Jr.
12825,2021_20201226_OKC,26/12/2020,OKC,0.0,True,George Hill,Luguentz Dort,Hamidou Diallo,Darius Bazley,Al Horford
12826,2021_20201226_CHO,26/12/2020,CHO,1.0,False,Devonte' Graham,Terry Rozier,Gordon Hayward,P.J. Washington,Bismack Biyombo
12827,2021_20201226_CLE,26/12/2020,CLE,0.0,True,Darius Garland,Collin Sexton,Cedi Osman,Kevin Love,Andre Drummond
12828,2021_20201226_DET,26/12/2020,DET,1.0,False,Delon Wright,Josh Jackson,Jerami Grant,Blake Griffin,Mason Plumlee
12829,2021_20201226_ATL,26/12/2020,ATL,0.0,True,Trae Young,Bogdan Bogdanovic,De'Andre Hunter,John Collins,Bruno Fernando
12830,2021_20201226_MEM,26/12/2020,MEM,1.0,False,Ja Morant,Grayson Allen,Dillon Brooks,Kyle Anderson,Jonas Valanciunas
12831,2021_20201226_PHI,26/12/2020,PHI,0.0,True,Ben Simmons,Seth Curry,Danny Green,Tobias Harris,Joel Embiid
12832,2021_20201226_NYK,26/12/2020,NYK,1.0,False,Elfrid Payton,RJ Barrett,Kevin Knox,Julius Randle,Mitchell Robinson
12833,2021_20201226_HOU,26/12/2020,HOU,0.0,False,James Harden,Sterling Brown,Danuel House Jr.,P.J. Tucker,Christian Wood
12834,2021_20201226_POR,26/12/2020,POR,1.0,True,Damian Lillard,CJ McCollum,Derrick Jones Jr.,Robert Covington,Jusuf Nurkic
12835,2021_20201226_PHO,26/12/2020,PHO,0.0,False,Chris Paul,Devin Booker,Mikal Bridges,Jae Crowder,Deandre Ayton
12836,2021_20201226_SAC,26/12/2020,SAC,1.0,True,De'Aaron Fox,Buddy Hield,Glenn Robinson III,Harrison Barnes,Richaun Holmes
12837,2021_20201226_TOR,26/12/2020,TOR,0.0,False,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Chris Boucher
12838,2021_20201226_SAS,26/12/2020,SAS,1.0,True,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,DeMar DeRozan,LaMarcus Aldridge
12839,2021_20201226_MIN,26/12/2020,MIN,0.0,True,D'Angelo Russell,Malik Beasley,Jake Layman,Juancho Hernangomez,Karl-Anthony Towns
12840,2021_20201226_UTA,26/12/2020,UTA,1.0,False,Donovan Mitchell,Jordan Clarkson,Royce O'Neale,Georges Niang,Rudy Gobert
12841,2021_20201226_ORL,26/12/2020,ORL,0.0,True,Markelle Fultz,Terrence Ross,Evan Fournier,Aaron Gordon,Nikola Vucevic
